ACCNTNUM,LOCNUM,LOCNAME,ADDRESSNUM,STREETNAME,DISTRICT,DSTRCTCODE,CITY,CITYCODE,STATE,STATECODE,POSTALCODE,COUNTY,COUNTYCODE,CRESTA,Latitude,Longitude,FLOORAREA,AREAUNIT,CNTRYSCHEME,CNTRYCODE,NUMBLDGS,BLDGSCHEME,BLDGCLASS,OCCSCHEME,OCCTYPE,YEARBUILT,NUMSTORIES,WSCV4VAL,WSCV4VCUR,WSCV5VAL,WSCV5VCUR,WSCV6VAL,WSCV6VCUR,WSCV7VAL,WSCV7VCUR,WSCV4LIMIT,WSCV4LCUR,WSCV5LIMIT,WSCV5LCUR,WSCV6LIMIT,WSCV6LCUR,WSCV7LIMIT,WSCV7LCUR,WSCV4DED,WSCV4DCUR,WSCV5DED,WSCV5DCUR,WSCV6DED,WSCV6DCUR,WSCV7DED,WSCV7DCUR,WSSITELIM,WSSITELCUR,WSSITEDED,WSSITEDCUR,WSCOMBINEDLIM,WSCOMBINEDLCUR,WSCOMBINEDDED,WSCOMBINEDDCUR,RESISTOPEN,ROOFAGE,ROOFANCH,ROOFSYS,CLADRATE,ROOFGEOM,CLADSYS,USERTXT1,USERTXT2,USERID1,USERID2,PRIMARYBLDG
2AR 0347838_24_1,2AR 0347838_24_1,2AR 0347838 04,,A277 BELT ST BASE RAMEY AGUADILLA  PR,,,AGUADILLA,,,,00603,AGUADILLA,005,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,214511,USD,21451,USD,0,USD,0,USD,214511,USD,21451,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0350252_24_1,2AR 0350252_24_1,2AR 0350252 04,,ML 24 VIA 22 ST VILL CAROLINA  PR,,,CAROLINA,,,,00983,CAROLINA,031,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,161319,USD,16131,USD,0,USD,0,USD,161319,USD,16131,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0352446_24_1,2AR 0352446_24_1,2AR 0352446 04,,PR 931 KM 5 2 INTSECTOR GURABO  PR,,,GURABO,,,,00778,GURABO,063,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,123972,USD,12397,USD,0,USD,0,USD,123972,USD,12397,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0360337_24_1,2AR 0360337_24_1,2AR 0360337 04,,S26 23 ST TOA ALTA H TOA ALTA  PR,,,TOA ALTA,,,,00953,TOA ALTA,135,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,125745,USD,12574,USD,0,USD,0,USD,125745,USD,12574,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0360369_24_1,2AR 0360369_24_1,2AR 0360369 04,,MQ 10 PLAZA 37 MONTE CLARD BAYAMON  PR,,,BAYAMON,,,,00956,BAYAMON,021,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,300233,USD,30023,USD,0,USD,0,USD,300233,USD,30023,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2500,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0362888_24_1,2AR 0362888_24_1,2AR 0362888 04,,V2 SAN MARCOS ST EST FAJARDO  PR,,,CAYEY,,,,00736,CAYEY,035,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,104919,USD,10491,USD,0,USD,0,USD,104919,USD,10491,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0368753_24_1,2AR 0368753_24_1,2AR 0368753 04,,1019 CALLE 28 CAROLINA  PR,,,CAROLINA,,,,00985,CAROLINA,031,,18.39119400,-65.95636000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,143008,USD,14300,USD,0,USD,0,USD,143008,USD,14300,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0370683_24_1,2AR 0370683_24_1,2AR 0370683 04,,VILLA CAROLINA CAROLINA  PR,,,CAROLINA,,,,00985,CAROLINA,031,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,91421,USD,9142,USD,0,USD,0,USD,91421,USD,9142,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0373967_24_1,2AR 0373967_24_1,2AR 0373967 05,,KM 3 HM 6 SR 199 172BO CIDRA  PR,,,CIDRA,,,,00739,CIDRA,041,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,74136,USD,7413,USD,0,USD,0,USD,74136,USD,7413,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0374071_24_1,2AR 0374071_24_1,2AR 0374071 04,,ST 20 URB LOS FLAMOYANEES GURABO  PR,,,GURABO,,,,00778,GURABO,063,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,123976,USD,12397,USD,0,USD,0,USD,123976,USD,12397,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0379556_24_1,2AR 0379556_24_1,2AR 0379556 04,,12 LEPANTO ST EL ALAMEI SAN JUAN  PR,,,SAN JUAN,,,,00926,SAN JUAN,127,,18.39410000,-66.03297100,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,162100,USD,16210,USD,0,USD,0,USD,162100,USD,16210,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0379672_24_1,2AR 0379672_24_1,2AR 0379672 04,,CALLE 32 AL 5 RES BA CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,106344,USD,10634,USD,0,USD,0,USD,106344,USD,10634,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0379845_24_1,2AR 0379845_24_1,2AR 0379845 04,,275 14 ST SABANA ENEAS C SAN GERMAN  PR,,,SAN GERMAN,,,,00683,SAN GERMAN,125,,18.08482300,-67.08735900,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,45709,USD,4570,USD,0,USD,0,USD,45709,USD,4570,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0382443_24_1,2AR 0382443_24_1,2AR 0382443 04,,I 57 BRISAS DE CANOV CANOVANAS  PR,,,CANOVANAS,,,,00729,CANOVANAS,029,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,66612,USD,6661,USD,0,USD,0,USD,66612,USD,6661,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8702889_24_1,ALR 8702889_24_1,ALR 8702889 07,,SR 313 KM 16 INT MONTE CABO ROJO  PR,,,CABO ROJO,,,,00623,CABO ROJO,023,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,51671,USD,5167,USD,0,USD,0,USD,51671,USD,5167,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8705079_24_1,ALR 8705079_24_1,ALR 8705079 07,,SR 759 LOT 353 PALO SECO CO MAUNABO  PR,,,MAUNABO,,,,00707,MAUNABO,095,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,74567,USD,7456,USD,0,USD,0,USD,74567,USD,7456,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8705127_24_1,ALR 8705127_24_1,ALR 8705127 07,,EST DEL RIO H11 CALLE 5 LOIZA  PR,,,LOIZA,,,,00772,LOIZA,087,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,97790,USD,9779,USD,0,USD,0,USD,97790,USD,9779,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8710914_24_1,ALR 8710914_24_1,ALR 8710914 08,,CARRET 975 KM32 PARCELA 24 CEIBA  PR,,,CEIBA,,,,00735,CEIBA,037,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,83853,USD,8385,USD,0,USD,0,USD,83853,USD,8385,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8710948_24_1,ALR 8710948_24_1,ALR 8710948 08,,PARC QBDAS 259 GUAYANILLA  PR,,,GUAYANILLA,,,,00656,GUAYANILLA,059,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,35457,USD,3545,USD,0,USD,0,USD,35457,USD,3545,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8710950_24_1,ALR 8710950_24_1,ALR 8710950 07,,4158 EL CORREO ST PUNTO O PONCE  PR,,,PONCE,,,,00728,PONCE,113,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,2,12/31/9999,0,204099,USD,20409,USD,0,USD,0,USD,204099,USD,20409,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8713180_24_1,ALR 8713180_24_1,ALR 8713180 08,,SR 105 KM 12 3 INT LIMO MAYAGUEZ  PR,,,MAYAGUEZ,,,,00680,MAYAGUEZ,097,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,72949,USD,7294,USD,0,USD,0,USD,72949,USD,7294,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8721853_24_1,ALR 8721853_24_1,ALR 8721853 07,,REPTO LAS MARIAS 8 CALLE 1 JUANA DIAZ  PR,,,JUANA DIAZ,,,,00795,JUANA DIAZ,075,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,81893,USD,8189,USD,0,USD,0,USD,81893,USD,8189,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8721868_24_1,ALR 8721868_24_1,ALR 8721868 07,,ESTANC DEL MAR CALLE FEJARDO  PR,,,FAJARDO,,,,00738,FAJARDO,053,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,38021,USD,3802,USD,0,USD,0,USD,38021,USD,3802,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8721883_24_1,ALR 8721883_24_1,ALR 8721883 07,,BO CAYAGUAS CARR 181 R SAN LORENZO  PR,,,SAN LORENZO,,,,00754,SAN LORENZO,129,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,30606,USD,3060,USD,0,USD,0,USD,30606,USD,3060,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8730664_24_1,ALR 8730664_24_1,ALR 8730664 07,,LOT 98 5 ST ROSA SANCHEZ YABUCOA  PR,,,YABUCOA,,,,00767,YABUCOA,151,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,59905,USD,5990,USD,0,USD,0,USD,59905,USD,5990,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8730752_24_1,ALR 8730752_24_1,ALR 8730752 07,,1215 PUERTO NUEVO CCASINO,,,SAN JUAN,,,,00920,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,152073,USD,15207,USD,0,USD,0,USD,152073,USD,15207,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8733156_24_1,ALR 8733156_24_1,ALR 8733156 07,,BO BORINQUEN 763 KM 5 5 CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,109342,USD,10934,USD,0,USD,0,USD,109342,USD,10934,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8733509_24_1,ALR 8733509_24_1,ALR 8733509 07,,CAGUAX L39 CALLE JURACAN CAGUAS  PR,,,CAGUAS,,,,00726,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,58500,USD,5850,USD,0,USD,0,USD,58500,USD,5850,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8735390_24_1,ALR 8735390_24_1,ALR 8735390 07,,CIUDAD UNIVERSITARIA D23 CA GUAYAMA  PR,,,GUAYAMA,,,,00784,GUAYAMA,057,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,117746,USD,11774,USD,0,USD,0,USD,117746,USD,11774,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8735553_24_1,ALR 8735553_24_1,ALR 8735553 07,,DAGUAO WD LOT 224 NAGUABO  PR,,,NAGUABO,,,,00718,NAGUABO,103,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,53700,USD,5370,USD,0,USD,0,USD,53700,USD,5370,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8738926_24_1,ALR 8738926_24_1,ALR 8738926 07,,LOT 126-B BUENA VISTA DE ARROYO  PR,,,HUMACAO,,,,00791,HUMACAO,069,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,74852,USD,7485,USD,0,USD,0,USD,74852,USD,7485,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8738927_24_1,ALR 8738927_24_1,ALR 8738927 07,,ALT DE TEJAS TEJAS WD 12 LAS PIEDRAS  PR,,,LAS PIEDRAS,,,,00771,LAS PIEDRAS,085,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,108272,USD,10827,USD,0,USD,0,USD,108272,USD,10827,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8738949_24_1,ALR 8738949_24_1,ALR 8738949 07,,GUATEM WD KM1 9 INT PR446 SAN SEBASTIAN  PR,,,SAN SEBASTIAN,,,,00685,SAN SEBASTIAN,131,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,45782,USD,4578,USD,0,USD,0,USD,45782,USD,4578,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
BRE 0000903_24_21,BRE 0000903_24_21,BRE 0000903 00,,167 SR RAMAL 830 KM 2 4,,,BAYAMON,,,,00961,BAYAMON,021,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,55000,USD,5500,USD,0,USD,0,USD,55000,USD,5500,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,27,,,
ALR 8852307_24_1,ALR 8852307_24_1,ALR 8852307 07,,ALTURA DE OLIMPO 528 CALLE GUAYAMA  PR,,,GUAYAMA,,,,00784,GUAYAMA,057,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,118956,USD,11895,USD,0,USD,0,USD,118956,USD,11895,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8852313_24_1,ALR 8852313_24_1,ALR 8852313 07,,N-26 CALLE 13 BAYAMON GAR BAYAMON  PR,,,BAYAMON,,,,00957,BAYAMON,021,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,188224,USD,18822,USD,0,USD,0,USD,188224,USD,18822,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8852345_24_1,ALR 8852345_24_1,ALR 8852345 07,,CALLE 3 C-38 LAS CAROLINAS CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,88679,USD,8867,USD,0,USD,0,USD,88679,USD,8867,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8852365_24_1,ALR 8852365_24_1,ALR 8852365 07,,159 KM 16 3 ALT DE COROZ COROZAL  PR,,,COROZAL,,,,00783,COROZAL,047,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,218001,USD,21800,USD,0,USD,0,USD,218001,USD,21800,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8856218_24_1,ALR 8856218_24_1,ALR 8856218 07,,BO CORAZON 918 CALLE AL GUAYAMA  PR,,,GUAYAMA,,,,00784,GUAYAMA,057,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,50272,USD,5027,USD,0,USD,0,USD,50272,USD,5027,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8861565_24_1,ALR 8861565_24_1,ALR 8861565 07,,CALLE 10 D 16BRISAS DE ANA ANASCO  PR,,,ANASCO,,,,00610,ANASCO,011,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,98531,USD,9853,USD,0,USD,0,USD,98531,USD,9853,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8861621_24_1,ALR 8861621_24_1,ALR 8861621 07,,12-H URB LOMAS DE CAROLIN CAROLINA  PR,,,CAROLINA,,,,00988,CAROLINA,031,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,162804,USD,16280,USD,0,USD,0,USD,162804,USD,16280,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8862802_24_1,ALR 8862802_24_1,ALR 8862802 07,,F-68 VILLA MUNECO CO CULEBRA  PR,,,CULEBRA,,,,00775,CULEBRA,049,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,249333,USD,24933,USD,0,USD,0,USD,249333,USD,24933,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8864927_24_1,ALR 8864927_24_1,ALR 8864927 07,,1009 CALLE ACEROLA URB LO PONCE  PR,,,PONCE,,,,00716,PONCE,113,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,72069,USD,7206,USD,0,USD,0,USD,72069,USD,7206,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8866511_24_1,ALR 8866511_24_1,ALR 8866511 07,,LOT 171 SANTO DOMINGO II PENUELAS  PR,,,PENUELAS,,,,00624,PENUELAS,111,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,40633,USD,4063,USD,0,USD,0,USD,40633,USD,4063,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8866591_24_1,ALR 8866591_24_1,ALR 8866591 07,,LOT 6 SR 626 INT SR 635 SE ARECIBO  PR,,,ARECIBO,,,,00612,ARECIBO,013,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,101225,USD,10122,USD,0,USD,0,USD,101225,USD,10122,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8867670_24_1,ALR 8867670_24_1,ALR 8867670 07,,BRISAS DEL VALLE LOT JUANA DIAZ  PR,,,JUANA DIAZ,,,,00795,JUANA DIAZ,075,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,105156,USD,10515,USD,0,USD,0,USD,105156,USD,10515,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8868432_24_1,ALR 8868432_24_1,ALR 8868432 07,,BO ESPERANZA 426 CALLE VIEQUES  PR,,,VIEQUES,,,,00765,VIEQUES,147,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,49159,USD,4915,USD,0,USD,0,USD,49159,USD,4915,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8868467_24_1,ALR 8868467_24_1,ALR 8868467 07,,HILL BROTHERS 54 CALLE 9 SAN JUAN  PR,,,SAN JUAN,,,,00923,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,55431,USD,5543,USD,0,USD,0,USD,55431,USD,5543,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8870001_24_1,ALR 8870001_24_1,ALR 8870001 07,,4YS22 40 ST VILLA FONTANA CAROLINA  PR,,,CAROLINA,,,,00983,CAROLINA,031,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,225215,USD,22521,USD,0,USD,0,USD,225215,USD,22521,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8870046_24_1,ALR 8870046_24_1,ALR 8870046 07,,DD24 LOS MILLONES AV BAYAMON  PR,,,BAYAMON,,,,00956,BAYAMON,021,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,69634,USD,6963,USD,0,USD,0,USD,69634,USD,6963,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8872366_24_1,ALR 8872366_24_1,ALR 8872366 07,,A04 EXT ESTANCIA MAYORAL VILLALBA  PR,,,VILLALBA,,,,00766,VILLALBA,149,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,94633,USD,9463,USD,0,USD,0,USD,94633,USD,9463,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8872399_24_1,ALR 8872399_24_1,ALR 8872399 07,,PUEBLO INDIO PARCELA 186 CA CANOVANAS  PR,,,CANOVANAS,,,,00729,CANOVANAS,029,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,25608,USD,2560,USD,0,USD,0,USD,25608,USD,2560,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8873587_24_1,ALR 8873587_24_1,ALR 8873587 07,,LEVITT DT-9 CALLE LAGO JAUC TOA BAJA  PR,,,TOA BAJA,,,,00949,TOA BAJA,137,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,135963,USD,13596,USD,0,USD,0,USD,135963,USD,13596,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8877938_24_1,ALR 8877938_24_1,ALR 8877938 07,,802 RD KM 13 BARRIO MANA COROZAL  PR,,,COROZAL,,,,00783,COROZAL,047,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,145651,USD,14565,USD,0,USD,0,USD,145651,USD,14565,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8877977_24_1,ALR 8877977_24_1,ALR 8877977 07,,A 9 LAS FLORES MARGINA VEGA BAJA  PR,,,VEGA BAJA,,,,00693,VEGA ALTA,143,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,149535,USD,14953,USD,0,USD,0,USD,149535,USD,14953,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
